,Comment,Label
826,Túm lại không đáng đi xem,negative
827,Fan đi xem không kêu bị lừa toàn mấy đứa không xem lên mạng kêu bị lừa 😂,neutral
828,"Cốt truyện như cái quần què
Movie thì lừa lọc, chiếu lại mấy tập đã chiếu trên web 
T không hiểu tại sao cái truyện này lại nổi đến như vậy.",negative
829,"Đối với người Mê Thanh Gươm Diệt Quỷ như em thì ra rạp coi cực kì đáng. Thưởng thực hiệu ứng phải nói đẹp nhất top 1 thể loại Anime hiện nay + thêm âm thanh loa ở rạpi. Em mê tới nổi đang chơi game bản tiếng Anh của Thanh Gươm Diệt Quỷ nữa. 

Ai đang mê thì cứ ra rạp thưởng thức phim vì ko uổng tiền bỏ ra đâu . Còn những phần trước anh em có thể coi trên Netflix để vừa có âm thanh hình ảnh chất lượng và hiểu thêm phim hơn. Coi nghiện luôn đó. Ko thua gì Naruto, 7 viên ngọc rồng và One Piece đâu ❤❤",positive
830,"Mùa trước đã làm như vậy rồi mà, nhưng phải công nhận coi đánh đã con mắt luôn",positive
831,"Mình phải công nhận là kĩ xảo của bộ anime này đỉnh,đỉnh nhất trong các bộ mình từng xem",positive
832,"Phần này animation siêu đỉnh trong 45p tập cuối mình đã trải nghiệm , khuyên tất cả wibu nên xem",positive
833,marvel còn có GOTG 3 và Loki thành công .DC thì làm phim nào phế phim đấy. 2 phim mới rebot vũ trụ mới cũng nát,negative
834,"Phim đáng xem cho những ai thích xem phim đơn thuần giải trí, không quá kỳ vọng sau khi xem phần 1. Còn ai đã xem phần 1 và kỳ vọng ở phần 2 thì thất vọng hoàn toàn. Ước có chiếu lại phần 1 xem thích hơn. Một câu chuyện đơn giản không có điểm nhấn, thế giới Atlantis không lung linh tráng lệ bằng phần một. Phản diện phụ trẻ con, phản diện chính oneshot, chỉ còn lại là cuộc hành trình ngắn ngủi ít cảm xúc và easygame giữa 2 anh em. Thay vào đó ở phần 1 người đồng hành là Mera xem cảm xúc và thích hơn rất rất nhiều. Nữ chính xinh đẹp quá ít xuất hiện cũng là điểm trừ khá lớn :))). Phim 6/10 so với phần một 9/10",negative
835,"Thời ông cha đánh nhau đánh mỏi cả tay mới gẫy đôi được thanh đinh ba đen, đến thời thằng cháu cầm phi cái vỡ vụn như phi vào đất cát ấy, bịp thật",negative
836,"phim xem ổn về mặt giải trí nhưng mà chê ở phần kết, ít ra cũng phải giao lưu võ thuật tí rồi thua thì thua chứ boss chính cả phim xuất hiện dc vài giây đã cook r :)))",negative
837,Có một câu hỏi troll hay được hỏi về Aquaman là ổng và người Atlantic đi ị chổ nào😂,neutral
838,"Túm lại phim rất đáng xem nha mn. Suy cho cùng thể loại nào thì mình nên mong đợi cái đặc sắc của thể loại đó, siêu anh hùng kg nhất thiết phải nặng đô, chỉ cần hình ảnh bắt mắt, nội dung nhẹ nhàng đi sâu vào lòng khán giả là toẹt vời",positive
839,Cá nhân mình thì thích DC dark hơn. Thêm đùa giỡn vào nó mất chất làm sao ấy.,negative
840,"công nhận đoạn cuối hụt hẫng thật, tưởng vua của vương quốc bị bỏ quên thế  nào cơ =)) có ai thấy vương quốc bị bỏ quên giống quê nhà anh Thỏ của Marvel k?",negative
841,"Năng lực của James Wan thì không cần phải bàn cãi nhiều, phim của ổng ra rạp đa số sẽ lãi to. Tiếc là phim này vướn phải nhiều rắc rối bên lề. Sinh ra không đúng thời điểm.Thật sự thì vẫn muốn James Wan quay lại với phim kinh dị, không thì hãy cho ổng làm phim SAH nhãn R thì có cái để mong đợi",positive
842,Nói chung vẫn như phần 1 . Đinh ba thần mô tả rất quyền năng nhưng vẫn chỉ dùng để giáp lá cà và gọi cá. Đinh ba đen cũng chả khá hơn. Cả phim chỉ có nhiệm vụ truyền tải kí ức. Múa đc vài đường xong nát bét.,neutral
843,Hành động vs kinh dị phong cách james wan luôn có nét động lạ riêng biệt so với những người khác. Phim james wan có thể ko đáp ứng khía cạnh cốt truyện nhưng phần giải trí chắc chắn ko thất vọng,positive
844,Phim thiếu cảnh giao tiếp giữa 2 vc Aquaman. thậm chí không có cảnh tấu hài nào giữa 2 nhân vật này lun,negative
845,"Mọi thứ đều khá ổn 
Cho đến khi boss cuối bị ăn đúng 1 hit :)))",neutral
846,aquaman thổi bay tất cả phim của marver 2023,positive
847,Mình xem cả  DC và Marvel và theo cá nhân mình thấy phim của Marvel hay hơn và mình thích Aquaman của DC và Black Panther của Marvel,positive
848,giờ 2 vũ trụ có thể chạy đua lại,negative
849,phim tóm lại ổn mất mỗi quả trùm cuối hơi thất vọng :))))),neutral
850,chốt 1 câu: khả năng cao là bom xịt :)),negative
851,phim cũng ko phải quá tồi mà đoạn cuối nhanh quá,neutral
852,"Hành động đẹp thuật sự, tiếc là đi trong tuần rap gần mình k có 3d nếu có chắc đỡ lắm",positive
853,Thời đại phim SAH sắp tàn rồi mà WB vẫn chưa xây xong cái vũ trụ hỗn loạn DC :)),negative
854,Aquaman mà khúc cuối có p2 thì ngon chứ ngỏm nhanh flop sập mặt,negative
855,Mavel phế rồi. Phim cho trẻ con xem.,negative
856,Phim màu mè quá. Xanh đỏ đen vàng chói ... Nhìn bị bức bối.  Avatar cũng màu mè mà hình ảnh màu sắc dễ chịu.hài hòa.,negative
857,"mera quá dệp,bộ giáp giả trân, còn aquaman thì bụng phệ, vẫn ngu và nhạt như thường, ko có bộ râu chắc mamoa sẽ mãi xịt.. 😂",negative
858,"Hôm nay mình vừa đi xem, mình thấy hay, đồ họa xịn, body diễn viên siu mê hihi.",positive
859,"mong chờ combat vs boss cuối mà ko có, đoạn cuối hơi hụt hứng😢",negative
860,Bất chấp dư luận thì chỉ có xịt thôi ..😂😂,negative
861,"Phản diện quá mạnh, câu chuyện quá cam go. Cơ mà 2 ae nắm tay tung tăng, cà rỡn bắt gián ăn và xử lý hết phản diện chỉ trong vòng 1 nốt nhạc. Coi phim xong vẫn thấy phản diện quá nguy hiểm, đến mức thằng tiến sĩ cũng phải nhởn nhơ bế con chính chạy tung tăng ko 1 vết xước. Bravo trùm 🤭🤭🤭
P/s: combat hay, cầm đinh ba nhưng thay vì múa như Trương Arthur và Triệu Tử Om ở phần 1 thì nay đinh ba để dắt bên hông. Còn thì đấm chay và cầm súng bắn. Quá hayyy 😂😂😂",positive
862,"cá nhân mình thấy phim khá hay, đồ họa âm thanh đều ổn, hành động cũng mãn nhãn. Chỉ tiếc kết cuối :v có phần hơi hụt hẫng",positive
863,Trùm cuối hết thời gian nên sống dậy cái chết luôn. Quá hụt hẫng 😂😂,negative
864,Nhạt,negative
865,"Hụt hẫng nhất pha cuối, 🥲, mất cả tập mới sống dậy, dậy cái chết ngang",negative
866,Tương lai DC và Marvel Hợp Nhất Lại Làm 1,negative
867,"Mình đánh giá phim nay hay, điểm cao đối với cá nhân mình. Nội dung hay, xem cảm xúc, ae ai coi tom jerry mà thích lúc hợp tác nó cũng giống như phim này, xem cuốn thật sự. Dễ hiểu và trọn vẹn. Thật sự hóng phần tiếp theo",positive
868,Hãy để cho 2 hãng phim này nếm mùi thất bại nhiều cho giảm bớt phim siêu anh hùng đi :),negative
869,"mời coi trưa nè, cũng cuốn lắm nên thử nha 
2 anh em kết hợp với lại boss cuối mới thức tỉnh đi bán muối trong 10s:)))
Tuy thời lượng ít nhưng phim rất đáng để thử nha",positive
870,"Câu cuối kiểu: *khó lắm, ko nói trước gì đâu*",neutral
871,"Cả phim t ấn tượng với mỗi Topo :)) còn đâu các nhân vật vẫn ko có gì đặc sắc, cứ tưởng sẽ có trận đại chiến aqua với thằng vua của vương quốc bị bỏ quên nhưng chết lãng xẹt",negative
872,"Mạnh dạn dự đoán cốt truyện p3: orm sau khi đc trải nghiệm đất liền đã có những suy nghĩ tích cực hơn ban đầu, đất liền và biển cả sẽ có thể thành lập 1 hội đồng chung để điều hành toàn bộ địa cầu, 1 thế lực tà ác mới sẽ xuất hiện nhằm đánh chiếm trái đất, cuộc chiến nổ ra nhằm bảo vệ địa cầu của liên minh đất và biển 😂.",neutral
873,tôi cần boss có phase 2,neutral
874,Sau Flashpoint vũ trụ vẫn thế 😂😂😂,negative
875,"Phim hay nha, tưởng phim không hay nhưng hay không tưởng. Dù có 1 nhân vật nào đó bị cắt gần hết phân cảnh nhưng vẫn hay à.
Ấn tượng nhất là phần nhạc luôn, mỗi lần vô phân đoạn đánh đấm là mình nổi da gà lên luôn vì âm thanh quá dính.",positive
876,"xem  vui với giải trí vl, combat dưới biển cũng mãn nhãn mới lạ hơn vì bthg quá nhiều phim combat trên bờ rồi... với tôi vậy là quá đủ với dòng phim sah rồi, có chăng chỉ là đoạn cb cuối hơi hụt hẫng xíu thôi nh chắc cũng có lý do cả",positive
877,"Mình thấy amber phần này mập hơn phần 1 mà , mặt tròn hơn , ít săn chắc. Nhưng vẫn u mê thích .",positive
878,theo minh la hay,positive
879,chỉ thích ngắm hàng Mera =))),positive
880,Giống phim super man vãi 🤣🤣 boss cuối yếu..vài chiêu ngủm..quá chán,negative
881,"Sau giờ làm việc thì mình chỉ muốn xem phim giải trí hoặc những câu chuyện vui nhộn, đơn giản, dễ hiểu để xả stress. Nên đây là bộ phim rất dễ để xem. Phim làm rất tốt với những khán giả phổ thông.",negative
882,Thề xem cấn quả boss cuối quá tui chờ 1 cảnh orm vs arthur cầm đinh ba combat cùng nhau vs boss cuối  kết phim đúng kiểu cụt luôn ak,negative
883,phim hay hẳn thì chưa tới nhưng tệ thì chắc chắc không chắc tầm 7 điểm,positive
884,"đoạn đấu thương đã vãi mà ngắn quá, phản diện chưa gì đã thọt, rồi lụm boss cuối 1 nốt nhạc nhàm quá",negative
885,Tôi vẫn không hiểu tại sao đạo diễn nghĩ ra được phim =)),negative
886,Dc chắc pim này là đỉnh nhất . Phần 1 thui phần 2 chưa xem,positive
887,Phim phù hợp cho lứa tuổi 13-15 thôi . :v như xem phim con nít vậy,negative
888,"Hồi 1 đúng hay nhưng hồi 2 hồi 3 tụt lại hẳn, cái đặc biệt của Aquaman là các pha combat dưới nước thì hồi 3 mất hút luôn. Combat hồi 3 cũng quá ngắn k đủ đã. Cảm giác đạo diễn hơi tham khi cho các pha đánh tay đôi vào nhưng lại làm k tới và quên mất cái đặc biệt của phim là combat dưới nước như phần 1 đã làm tốt. Phần 1 8đ thì phần 2 này tầm được 6.5đ",negative
889,"Phim hay, dễ xem, dễ hiểu. Đoạn cuối phim combat căng đòn hơn tí nữa thì perfect",positive
890,"Nói thiệt chứ xem Aquaman qua 2 phần mà càng xem càng thất vọng, mình chưa nói về cốt truyện hay diễn biến tâm lý hay gì đó ngay có sức mạnh của cây đinh ba mình cũng chưa thấy đâu ngoài cái việc Arthur đứng nam mô a di đà phật với cây đinh ba.",negative
891,Tên phim là aquaman and the lost kingdom nhưng the lost kingdom lên phim chắc được 5-10p gì đó và kẻ trị vì tối cao của nó cũng chết trong 1 đòn duy nhất :))),negative
892,"Một số ý kiến (đa số là chê ) về Aquaman 2
-Phần hình ảnh có CGI đẹp mắt nhưng có một số chỗ bị khựng hay slow motion không khớp làm phim nhìn hơi kì 
-Một số logic không hợp lý trong phim
+Con của aquaman rõ ràng là hoàng tử kế vị vua mà deo có lính canh (trừ cha main) hay bất kì phương thức bảo vệ nào 
+Trận chiến cuối cùng đã được báo trước (bởi em main) là có cả một vương quốc zombie thế mà main không mang theo lính hay quân mà chỉ vác mấy đứa hoàng tộc quan trọng nhất (hoàng hậu, mẫu hậu, em trai, cha) /lỡ ai mệnh hệ gì là toang alantic
+Hoàng hậu rất khôn, một mình tay không bắt giặc 
+Orm hay em trai main có manh mối dẫn tới phản diện nhưng không nhất thiết phải thả nó ra rồi đồng hành như trận tử chiến  p1 chưa từng xảy ra. Chỉ cần nói chuyện, cùng lắm là tra tấn tí vì norm chỉ ghét tác động con người với lên biển chứ vẫn mong người dân Atlantic hạnh phúc.
+Trùm cuối chết quá nhảm nói được 2 câu rồi xuống mồ
+Black manta cũng chết lãng xẹt
=>Tóm lại
Phim 2/10 được mỗi vẻ ngoài
Dù sao cũng là phim cuối cùng của seri mà còn bị cắt kinh phí nữa (theo mấy ông comment ở dưới) nên +0,1đ
Thấy tiếc tiền quá
  (╬▔皿▔)╯",negative
893,Ngày cuối năm đi xem phim thấy rất ổn giải trí nhẹ nhàng xứng đáng đồng tiền bỏ ra,positive
894,"cảnh mình tâm đắc là aquaman kêu gọi đàn cá voi dùng sóng âm hạ tàu ngầm, nó toát lên 1 chất gì đó biển cả sự liên quan giữa aquaman và các sinh vật thần dân. Các cảnh còn lại đánh đấm thì cũng như mấy siêu anh hùng bình thường",positive
895,"Nghe cứ kiểu vibe marvel ý nhỉ, giống bộ ba Thor, Tony và Cap. Cả mấy con cá 2 chân nữa",neutral
896,Moẹ con boss thức tỉnh đc 1s thì ngỏm 😂😂😂,negative
897,"Hai anh em này như Thor vs Loki bên marvel. Nói chúng phim ổn các bác ạ, nhiều người khó thích chết mẹ chê phim không đáng xem, gì mà tới nỗi không đáng xem. Đúng ra nên combat với Boss cuối 1 trận cho đã đi vì không có đánh đấm đông qua như phần 1 thì ít ra màn solo 1-1 phải thật đã mắt chứ. Trừ khúc cuối ra thì tổng thể phim mình nghĩ đáng tiền để xem.",positive
898,Quả trùm cuối làm hỏng cả phim,negative
899,xem bộ này 4d rất oke,positive
900,"Với mình phim rất hay, rất vui, hình ảnh đẹp",positive
901,"Phim cũng hay, Amber cũng mú- à nhầm nhưng mà nói thật phản diện 2 người da đen còn chính diện da trắng thì nó cứ rasict kiểu gì ý, boss cuối thì ngầu được 1 tới 2 phút thì chết luôn lúc mà em của  aquaman nhặt đinh ba lên thì boss vẫn đúng đấy... nói chung đoạn cuối khá bủh bủh lmao mong nếu có phần sau buff boss lên một tí chứ boss 1 shot như thế thì chẹp chẹp quá",neutral
902,quả boss cuối mà 2 ae cùng nhau đánh xong hạ thì chấm hết,neutral
903,"Tiếc mỗi đoạn cuối, chắc do kinh phí hay lý do gì đó, mong mãi 1 trận chiến hoành tráng hơn, mà cuối cùng nhạt vl, ông kia vừa sống lại đc vài giây lại tèo :)",negative
904,"Chỉ hay mỗi đoạn nào có cảnh quay có Myra, hết :v",negative
905,"justice league thì kiểu boss rất ngầu cho đến khi gặp superman, aquaman 2 thì boss đến cuối mới chính thức xuất hiện được vài giây là chết kiểu ko thể phèn hơn, còn boss 1 thì từ đầu đến cuối rõ là yếu hơn, toàn thấy chạy chẳng có tý đe doạ nào.",negative
906,"đợt coi với đám bạn, quả kết ảo ma, nhân vật phản diện nói được câu ta đã trở lại... cái ngủm..",negative
907,"Phim hay, đáng xem. Phim hài, mãn nhãn, xem 2 tiếng mấy mà không bị chán hay thừa nè ❤",positive
908,"XEM CẢM GIÁC GIỐNG NHƯ THOR 3 , MARVEL TỪNG LÀM CỐT TRUYỆN KIỂU NÀY RỒI 😅",positive
909,"Theo cá nhân em nghĩ thì Chim diệc xanh cũng đến từ thế giới mà ông chủ tòa tháp đã tạo ra, khi mọi người xem đến phân cảnh Mahito chôn chim bồ nông đã chết khiến cho Chim diệc xanh bất ngờ và  xúc động, không nghĩ thẳng bé này làm điều này, cảm giác như thế giới mà ông chủ tòa tháp tạo ra cũng có bất công khiến cho những chú chim bồ nông này bị tha hóa, và cả Chim diệc xanh cũng vậy, cũng bị bất công và trở thành kẻ xấu tính, nhưng hành động của Mahito chôn chú chim, làm bạn với nó dù cho nó có đối xử xấu với Mahito, chấp nhận nó vô điều kiện vẫn xem nó như là bạn tốt đã khiến cho phần tốt bên trong của chú chim trỗi dậy. Và đó là lí do khúc cuối phim Chim diệc xanh xem Mahito là “người bạn hữu”. Đôi khi không phải ta là người xấu, nhưng có lẽ điều gì đó đó đã khiến ta thành như vậy…..",neutral
910,"mình nghĩ thứ khiến cho phim khó hiểu lại chính là nhan đề phim khi dịch sang tiếng anh,thức tế nếu giữ nguyên tên là ""cuộc sống của các cậu thế nào"" thì phim sẽ dễ hiểu hơn nhiều phần",negative
911,"Sau khi xem phim xong, theo cảm nhận và quan điểm cá nhân của mình, bộ phim không làm mình cảm thấy ""đã"" vì không nhìn thấy mục tiêu xuyên suốt phim của nhân vật chính, cũng không thực sự hiểu rõ động cơ cho những hành động của các nhân vật là gì.
Đọc xong bình luận của các bạn và các phần review, mình hiểu là có thể Ghibli muốn lồng ghép rất nhiều ẩn ý vào các tình tiết hành động nhỏ trong bộ phim. Tuy nhiên, cá nhân mình không đánh giá cao điều này, vì nó không làm cho người xem cảm thấy ""vỡ òa"" trong quá trình xem. Có một bộ phận khán giả thích nghiền ngẫm các ẩn ý cài cắm sau khi xem phim, nhưng mình tin rằng cũng có nhiều người không tìm thấy động lực muốn tìm ""ẩn ý"" sau khi xem bộ phim này.
Đối với mình, ấn tượng nhất về bộ phim có lẽ là phần âm nhạc. Phần nhạc làm mình nhớ đến những bản nhạc kinh điển của những bộ phim Ghibli trước kia. Mỗi khi có bản nhạc nền vang lên, mình phải chép miệng nói với bạn cùng xem là: ""Nhạc của Ghibli vẫn hay như hồi nào!""
Mình có thể xem đi xem lại Spirited Away, Howl Moving Castle, The Cat Return hay Porco Rosso,... Nhưng với The boy and the heron, mình không cảm thấy có động lực xem lại.
Đôi điều cảm nhận cá nhân sau khi xem phim từ hãng phim yêu thích. Hy vọng không nhận được các bình luận mang tính chỉ trích.",negative
912,"cảm ơn bác Miyazaki Hayao vì tất cả, cảm ơn bác vì đã vực dậy lão Anno",positive
913,Vậy himi vago tòa tháp lúc nhỏ rồi trở lại hiện tai thành mẹ mahito. Vậy himi trong thế giới tháp chủ là mốc thời gian quá khứ ạ?,neutral
914,"tôi đã phải download tất cả phim của ghibli mà tôi tìm dc để lưu trữ lại 
tôi muốn con của tôi sẽ xem và truyền lại cho cháu tôi
tôi sợ những kiệt tác này sẽ bị lãng quên và cái tên ghibli sẽ biến mất",positive
915,"Tuyệt vời, thật sự tôi đã khóc.",positive
916,"Cám ơn kênh đã giải thích đầy đủ, hợp lý và có vẻ là đúng ý đồ của tác giả 😢 hôm ra rạp xem xong mà cảm giác mông lung, giờ đã hiểu ý bác 😢",positive
917,"Cảm giác khi xem xong cảm thấy lân lân khó tả, một phần là do sự mơ hồ, một phần là từ những lời tự sự của tác giả.",positive
918,"Xem phim Ghibli thật sự choáng ngợp á trời ơi, về khung cảnh, về màu sắc, về style, về câu chuyện, tuyệt zời",positive
919,nghe xong rưng rưng😢,positive
920,"Đoạn Mahito ngủ mơ thấy mẹ, mình khóc luôn :(",positive
921,"Thế là đã có người thừa kế ông , nhưng ông không ép con mình đi theo bước chân của ông , ông cho con mình tạo nên những tác phẩm của riêng người con ❤ đúng là phải hiểu được cuộc đời của ông thì xem phim sẽ thấm hiểu hơn rất nhiều",positive
922,"Thật sự chỉ là mình ko thấm được một vài điểm ở bộ phim này, không bàn đến âm thanh hay hoạt họa thì không phải bàn vì nó vẫn đỉnh như những bộ trước. Có lẽ lý do lớn nhất khiến mình thấm nổi là mối quan hệ giữa các nhân vật, mẹ Natsuko lại là em gái của mẹ Himi đồng nghĩa là bố của Mahito yêu em gái của vợ mình khi vợ mình đã chết, kiểu nó kì kì á. Còn về nội dung thì Ghibli đã là khá ổn thỏa nhưng chỉ ở mức 8/10 thôi chứ để nói rất hay các thứ thì không, càng không khi so sánh cùng các bộ   khác như Vùng đất linh hồn hay Lâu đài bay của pháp sư Howl... Dù sao đi nữa thì đây cũng là lần đầu trải nghiệm một bộ của nhà Ghibli ở rạp nên cũng sẽ hoan hỉ thuii",positive
923,"mới đi coi về xong, đáng thật sự hay qá trời",positive
924,"hay qué, hình ảnh tòa tháp từ trên trời đáp xuống khiến mình nghĩ ngay tới hai quả bombngtu dội xuống Nhật năm 1945, mà tác giả sinh năm 1941 nữa",positive
925,"Thật may vì có những bài phân tích như thế này, nếu chỉ xem phim không thì thật sự mà nói sẽ không có góc nhìn rộng như vậy vì cá nhân tôi mong muốn sẽ có một cái kết rõ ràng hơn thay vì cái kết để người xem tự hiểu như khi xem ở ngoài rạp. Chấp nhận và bước tiếp là những gì tôi có thể chiêm nghiệm sau khi xem xong bộ phim, thế nhưng để có thể hiểu được hành động, cảm xúc cũng như nỗi lòng của từng nhân vật cũng như những ẩn ý đằng sau những chi tiết thì thật sự cần phải có video như thế này. Cảm ơn Phê Phim đã giúp mình mở mang tầm mắt hơn khi xem một bộ phim tưởng chừng đơn giản nhưng lại phức tạp đến vậy!!!",positive
926,"Chưa xem phim nhưng xem được mấy phút đầu của video này cảm giác nhân vật chính là chúng ta, bối cảnh gợi nhớ về những tác phẩm trước đó, giống kiểu chúng ta đang được đi xuyên qua từng bộ phim để ôn lại những hoài niệm",positive
927,"xem giải thích xong thấy buồn hơn gấp nhiều lần. Nhưng đúng là ko có điều gì có thể kéo dài mãi, và những tác phẩm của Ghibli dù sẽ đến đoạn kết của mình, nhưng giá trị của nó sẽ con mãi. Cảm ơn vì những người nghệ sĩ chân chính và có tâm đã luôn giữ đc tinh thần của Ghibli xuyên suốt hơn 3 thập kỉ qua.",positive
928,Tạm biệt ngài 😢,neutral
929,Khi xem phim mình có sự liên tưởng đến 2 bộ phim không phải của Ghibli. Mình liên tưởng đến Shutle island với ý tưởng khỏi nguồn và  EEAAO với thuyết đa vũ trụ ko biết có bạn nào có liên tưởng giống mình ko,neutral
930,Yuji: mahito này trông hơi lạ nhưng thôi bỏ qua bỏ qua,neutral
931,"Mình không nghĩ cái chết của mẹ mahito là ngẫu nhiên, nó mang dụng ý gì đó",neutral
932,Mong rằng cụ để lại một đống storyboard cho vài phim nữa để studio làm dần,neutral
933,"Cảm ơn ông vì là một phần tuổi thơ của con, các tác phẩm của ông đã nuôi dưỡng tâm hồn con",positive
934,"Là 1 nonfan xem phim. Thú thật tập trung vcl nhưng mà phim đưa ra nhiều câu hỏi quá rồi cuối phim lại chẳng trả lời bao nhiêu. Đầu phim coi tức thằng kia vãi lìn. Ban đầu thấy căng thẳng mỗi khi con diệc xuất hiện nhưng mà rồi sau đó lại thấy không có gì mấy bất ngờ quá hay đọng lại cũng chả có plot. Xem xong thấy gợi lại Sprited away nhưng mà thật sự thì hmm không biết nói sao chứ nếu coi 1 lần thì thật sự không hiểu được gì lắm, ví dụ như là ý nghĩa hay ảnh hưởng cũng như nguồn gốc của mấy thế lực trong phim 😅",neutral
935,"Cá nhân mình thì thấy phim người khen người chê, nhưng bác Hayao vốn dĩ không có ý định làm ra một bộ phim hoàn hảo, mà chỉ đơn giản là giãi bày, kể lại, truyền tải những gì bác cảm nhận. Những chi tiết được cài cắm vào phim có thể là dụng ý của bác, cũng có thể là bác đơn thuần nghĩ ra rồi viết nên. Nhưng mình nghĩ rằng bác tạo nên bộ phim này không phải để ép người xem hiểu được nội dung phim của bác, mà có khi một phần đơn thuần vì muốn quay lại mục đích ban đầu của hãng - viết nên tuổi thơ cho những đứa trẻ. Tuổi là trên 13, nhưng có lẽ không phải vì muốn tạo ra một câu chuyện đau lòng hay sâu sắc về thực trạng xã hội, vân vân mà vì muốn ta quay về chúng ta của những đứa trẻ. Bộ phim được viết dựa theo nội tâm và góc nhìn của một cậu bé 13 - 14 tuổi nên các phân cảnh rời rạc, lộn xộn, thiếu tổ chức, tạo cảm giác như một giấc mơ. Nhưng đương nhiên, ẩn ý là vẫn có. Những chi tiết cài cắm sâu sắc được trải dài xuyên suốt bộ phim để người xem hiểu được nhiều thứ, hiểu thì hiểu, không hiểu thì tận hưởng. Mình nghĩ bộ phim này vừa là để tri ân người hâm mộ, vừa là để bác kể lại cảm xúc và câu chuyện của chính bác một lần cuối, nên mình thấy bộ phim này vẫn là bộ phim tuyệt vời như các bộ phim khác của hãng,",positive
936,"Xem phim xong cảm giác như trở thành con nít 1 lần nữa, hoài niệm về lần đầu tiên xem Vùng Đất Linh Hồn. Những cuộc phiêu lưu, thế giới nhiệm màu.",positive
937,"Series Hoạ giang hồ bất chi lương nhân của Trung Quốc rất đỉnh, mong ad xem thử",positive
938,"Bao giờ mình có con, mình sẽ bật cho con mình xem các phim của Ghibli❤",positive
939,"xem gần hết phim của Ghibli rồi, tôi nói thật phim này chả có vị gì. Vào xem explain mong là do mình ko ngộ ra được nên thấy nó chán nhưng éo. Mất cả nửa phim để set up bối cảnh, người xem vẫn éo hiểu chuyện gì đang xảy ra? Không có phát triển nhân vật Mahito với bà dì, tự dưng gọi mẹ nghe gượng gạo vl? Cuộc phiêu lưu cảm giác ngắn ngủi, không cho người xem thấy đc sự phát triển main như bên Spirit Away, Kiki's Delivery Service... Vì mặt hình ảnh nên tạm cho 3/10",negative
940,"Miyazaki giờ cũng làm phim thị trường rồi, phim đéo gì chả có phong cách gì, dark deep ẩn dụ nhiều nhưng lại chả có điểm nhấn gì sất, ơ cơ mà đổi lại tôi vẫn đánh giá cao công việc của dàn culi thợ vẽ của ổng, hình ảnh rất tốt, rất tự nhiên, bám sát với phong cách của phim ghibil, hy vọng ổng sẽ trả họ mức thù lao tốt 😅",negative
941,"Tôi nói thật, cái nghề làm phim nó đã ăn vào máu rồi thì chắc chỉ có chết mới bỏ được. Hayao Miyazaki đúng là đẳng cấp mãi mãi.",positive
942,"2 tác phẩm ngọn đồi hoa anh túc với truyền thuyết đất liền và biển hay mà, kể cả nhạc cũng ổn nữa mang đậm nét buồn da diết luôn ấy mà ko thành công",positive
943,phim của Ghibli chỉ dành cho người từ 15t trở lên. vì trẻ em chả mấy đứa thích xem Ghibli đâu.,positive
944,"Nỗi buồn mang tên thời gian, mang mác nhưng khắc sâu - chỉ có tự dối rắng sẽ quên đi để rồi ùn về bất chợt và mãnh liệt!
Tiếc thay không ai có thể thay đổi được: trân trọng hiện tại, trân trọng những người đã quen, trân trọng ..cũng chẳng phải chấp nhận để thời gian nhấn chìm tất cả.
Có người nói: đừng buồn nhiều khi chia tay mà hãy cười thật vui khi gặp lại ..nhưng theo thời gian nó cũng chỉ còn là nỗi nhớ về, những kỷ niệm - mà khi càng có tuổi người ta càng hay nhớ, vết tích của thời gian!",neutral
945,"Cảm ơn tác giả Hayao vì đã mang đến một tác phẩm tuyệt vời!
Ngài đã đem những giấc mơ trừu tượng ra ngoài đời thực, nơi mà những điều không cần nguyên lý hay định luật vẫn diễn ra, tựa như giấc mơ hàng đêm. Nghịch lý có, hỗn loạn có, nhưng chúng ta vẫn là chính chúng ta, sáng mai vẫn phải thức giấc, vật lộn với cuộc sống. 
Tôi thấy, chỉ có lòng tốt (Mahito) mới là chìa khóa hóa giải tất cả, chỉ có cậu nhận ra thế giới ""không chiến tranh"" của tháp chủ thật nhơ nhớp, không có loài người, nhưng con vẹt, con bồ nông lại biến chất, ăn cả thịt người, phải chăng đây vốn dĩ là bước đi quan trọng mà nhân loại phải đối mặt. Mahito đưa dì , mẹ Himi , bà Kiriko, con diệc, và đám bồ nông quay lại với thực tại, tới đây ta mới biết tình mẹ vĩ đại ra sao, quay lại thực tại dù phải chết cháy để sinh ra thế hệ sau, bà không mong gì hơn con mình hạnh phúc và tốt bụng.
Cảm ơn Hayao Miyazaki, cảm ơn Ghibli, tớ sẽ không bao giờ quên cậu - người bạn tuổi thơ của tớ!",positive
946,"Mình thấy phim như là một tác phẩm để tri ân các fan của Ghibi vậy, chắc chắn phần hình ảnh ko thể nào bì được với thời điểm hiện tại khi những anime bây giờ có kỹ xão vô cùng hiện đại. Phim là tổng hợp những phân cảnh hoài niệm của những tác phẩm trước, dù thời gian có trôi đi, khán giả của Ghibi rồi cũng sẽ trưởng thành, nhưng những phim của ông sẽ mãi là di sản kiệt tác của nhân loại",positive
947,"ghibli là 1 phần của tuổi thơ mk, mk sẽ k bao h quên. mộ đom đóm, vùng đất linh hồn, lâu đài di động của howl😢☘☘",positive
